"tokenid","total_score","residential_score","commercial_score","industrial_score","residential_boost","commercial_boost","industrial_boost","residential_buildings","commercial_buildings","industrial_buildings","public_buildings","launcher","crossing_type","color_scheme","gradient_direction","hospital","police station","fire station","football stadium","baseball stadium","soccer stadium","wind farm","solar farm","nuclear power plant","metroverse theatre","metroverse museum","metcinema","rocket launch site","crypto mining facility","unbelievaltable","rail-x-rail","river-x-river","neo tokyo throne","etherorcs battle arena","karafuru vending machine","terra attack launcher","omni attack launcher","plasma attack launcher","metro attack launcher","terra shield launcher","omni shield launcher","plasma shield launcher","metro shield launcher","terra boost launcher","omni boost launcher","plasma boost launcher","metro boost launcher"
"10120","314","70","131","113","0.11","0.11","0.09","8","10","13","3","0","rail-x-river","40","20",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10121","354","99","163","92","0.05","0.05","0.04","9","16","10","1","0","rail-x-street","140","120",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10122","329","85","88","156","0.05","0.05","0.1","10","8","10","2","0","street-x-rail","100","0",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10123","356","95","100","125","0.14","0.14","0.13","11","8","12","3","Metro Shield Launcher","rail-x-rail","160","140",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10124","345","71","195","79","0.18","0.18","0.15","7","16","8","4","0","street-x-rail","-180","160",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10125","277","144","80","53","0.25","0.24","0.14","14","9","7","6","0","rail-x-street","60","40",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10126","334","118","80","136","0.27","0.27","0.18","12","7","10","7","0","river-x-rail","-20","-40",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10127","297","108","92","97","0.26","0.25","0.15","10","12","9","6","0","rail-x-street","-40","-60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10128","289","105","100","84","0.21","0.21","0.16","11","9","11","5","0","street-x-river","-120","-140",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10129","362","111","79","172","0.18","0.17","0.07","9","9","13","5","0","river-x-street","40","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10130","309","86","105","118","0.18","0.17","0.04","9","9","12","5","0","river-x-rail","120","100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10131","338","80","116","106","0.08","0.08","0.04","10","13","11","2","Metro Attack Launcher","street-x-rail","-40","-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10132","280","64","106","110","0.18","0.17","0.07","9","10","11","5","0","rail-x-rail","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10133","262","104","51","107","0.12","0.12","0.03","12","7","11","4","0","street-x-rail","-20","-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10134","291","77","85","129","0.04","0.04","0.1","10","10","11","3","0","rail-x-rail","160","140",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10135","318","98","104","116","0.22","0.22","0.18","9","12","11","5","0","street-x-street","-100","-120",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10136","295","100","88","107","0.14","0.14","0.08","12","11","10","4","0","street-x-street","20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10137","284","104","57","123","0.29","0.28","0.11","10","6","12","8","0","rail-x-river","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10138","304","67","104","133","0.15","0.14","0.04","9","12","12","4","0","rail-x-street","-20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10139","228","66","104","58","0.2","0.19","0.18","9","8","7","7","0","street-x-street","-80","0",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10140","262","71","36","155","0.09","0.09","0.1","10","5","12","5","0","street-x-rail","-180","160",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10141","320","94","116","110","0.19","0.18","0.07","10","10","11","5","0","river-x-street","80","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10142","275","114","100","61","0.1","0.1","0.03","14","11","7","3","0","street-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10143","248","50","92","106","0.28","0.28","0.2","4","10","11","7","0","rail-x-street","60","0",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10144","341","101","105","99","0.17","0.16","0.09","11","11","9","4","Terra Boost Launcher","street-x-river","-180","160",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10145","310","90","107","113","0.23","0.23","0.14","9","9","12","6","0","rail-x-street","-160","-180",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10146","305","76","92","137","0.21","0.21","0.16","10","10","13","5","0","rail-x-street","20","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10147","275","64","107","104","0.23","0.23","0.16","8","11","10","6","0","street-x-rail","60","40",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10148","306","48","132","126","0.06","0.06","0","8","10","14","2","0","street-x-rail","-140","-160",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10149","326","77","92","157","0.12","0.12","0.08","8","11","12","3","0","river-x-rail","140","120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10150","265","84","85","96","0.13","0.12","0.13","10","10","12","5","0","street-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10151","299","116","127","56","0.17","0.17","0.09","9","11","8","5","0","street-x-street","-120","-140",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10152","346","123","96","127","0.21","0.2","0.12","11","8","9","5","0","street-x-street","-60","-80",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10153","312","90","122","100","0.12","0.11","0.03","9","11","9","3","0","river-x-street","100","80",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10154","325","108","142","75","0.19","0.19","0.12","10","14","7","5","0","street-x-river","-40","-60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10155","318","70","95","153","0.09","0.09","0.03","8","12","15","3","0","rail-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10156","310","57","101","116","0.09","0.09","0.04","8","11","9","3","Metro Boost Launcher","street-x-rail","-100","-120",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10157","287","87","101","99","0.1","0.1","0.05","11","12","12","3","0","rail-x-street","160","140",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10158","321","79","126","116","0.07","0.06","0","11","12","13","2","0","street-x-river","100","80",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10159","322","99","95","128","0.12","0.12","0.1","11","9","10","3","0","street-x-street","140","120",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10160","282","81","95","106","0.1","0.09","0","13","11","10","3","0","rail-x-street","-180","160",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10161","316","109","105","66","0.15","0.15","0.1","11","11","8","4","Plasma Attack Launcher","street-x-street","-20","-40",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10162","298","70","101","127","0.23","0.22","0.22","8","8","10","7","0","street-x-rail","160","140",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10163","334","132","107","95","0.19","0.18","0.09","13","8","7","5","0","rail-x-rail","100","80",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10164","337","157","117","63","0.19","0.18","0.12","12","11","8","4","0","rail-x-street","-20","-40",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10165","312","113","96","67","0.13","0.13","0.1","13","8","7","3","Terra Attack Launcher","street-x-street","120","100",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10166","292","143","85","64","0.17","0.16","0.14","12","11","9","5","0","rail-x-street","20","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10167","286","72","74","140","0.28","0.27","0.17","10","9","8","7","0","street-x-street","-80","0",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10168","314","79","102","97","0.21","0.2","0.07","11","10","9","6","Terra Shield Launcher","street-x-rail","20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10169","298","88","78","132","-0.01","-0.01","0.06","12","10","9","2","0","river-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10170","332","113","97","122","0.05","0.05","0","11","11","10","2","0","street-x-river","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10171","319","65","75","179","0","0","0","8","9","16","0","0","street-x-street","-140","0",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10172","280","68","111","101","0.17","0.16","0.14","7","13","8","5","0","street-x-street","-20","0",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10173","289","86","100","103","0.18","0.17","0.05","10","10","11","5","0","street-x-street","-120","-140",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10174","317","74","77","130","0.22","0.22","0.13","9","8","10","6","Plasma Boost Launcher","river-x-street","40","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10175","269","73","60","136","0.07","0.07","0.1","10","8","14","4","0","street-x-street","-160","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10176","321","44","78","163","0.2","0.2","0.21","7","9","13","6","Terra Shield Launcher","street-x-river","-140","-160",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10177","296","117","79","64","0.11","0.11","0.19","14","10","6","4","Omni Shield Launcher","street-x-rail","-40","-60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10178","291","90","75","126","0.15","0.15","0.14","9","9","12","3","0","rail-x-street","-120","-140",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10179","294","124","70","100","0.1","0.1","0.1","13","9","10","4","0","street-x-rail","0","-20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10180","243","82","55","106","0.16","0.16","0.24","9","7","11","7","0","street-x-rail","-180","160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10181","317","127","80","74","0.07","0.07","0.04","13","9","8","2","Terra Shield Launcher","street-x-street","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10182","297","90","89","118","0.2","0.2","0.13","11","9","13","5","0","street-x-rail","100","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10183","340","103","162","75","0.13","0.13","0.07","11","12","8","4","0","rail-x-street","120","100",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10184","316","66","126","124","0.12","0.12","0.09","8","12","12","3","0","rail-x-street","-60","-80",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10185","288","98","100","90","0.15","0.15","0.1","12","9","10","4","0","rail-x-rail","140","120",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10186","281","122","64","95","0.14","0.14","0.08","12","7","10","4","0","street-x-street","-80","-100",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10187","289","55","82","116","0.1","0.09","0","8","10","12","3","Terra Shield Launcher","street-x-street","100","80",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10188","252","91","69","92","0.21","0.21","0.17","13","9","11","7","0","street-x-rail","-40","-60",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10189","263","57","103","103","0.21","0.21","0.1","6","11","12","6","0","street-x-street","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10190","287","68","73","110","0.19","0.18","0.07","8","8","12","5","Metro Boost Launcher","rail-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10191","279","116","70","93","0.38","0.36","0.17","9","7","8","9","0","rail-x-street","-160","0",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10192","331","112","99","120","0.13","0.12","0.04","12","11","12","3","0","rail-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10193","293","70","99","124","0.21","0.2","0.07","9","11","10","6","0","rail-x-street","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10194","316","98","98","120","0.19","0.18","0.11","8","9","12","4","0","river-x-street","-140","-160",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10195","297","92","120","49","0.17","0.17","0.13","10","8","7","4","Metro Shield Launcher","river-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"10196","272","112","75","49","0.23","0.23","0.13","10","8","9","6","Metro Shield Launcher","river-x-street","-140","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10197","247","69","116","62","0.24","0.24","0.12","10","12","9","7","0","river-x-street","-20","-40",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10198","288","93","127","68","0.07","0.06","0","12","14","9","2","0","river-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10199","283","87","88","108","0.15","0.14","0.05","11","7","13","4","0","street-x-river","-40","-60",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10200","332","70","97","165","0.16","0.15","0.07","6","9","14","4","0","street-x-rail","-160","-180",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10201","280","65","109","106","0.25","0.25","0.15","6","9","9","6","0","river-x-rail","160","140",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10202","294","97","89","72","0.1","0.09","0","12","10","9","3","Metro Boost Launcher","street-x-street","-140","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10203","314","119","88","107","0.13","0.13","0.04","11","10","12","4","0","rail-x-street","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10204","342","99","92","151","0.16","0.16","0.13","11","9","13","4","0","street-x-street","80","60",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10205","310","95","93","122","0.16","0.15","0.07","9","11","12","4","0","rail-x-rail","-160","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10206","296","78","82","136","0.2","0.19","0.07","10","10","12","5","0","street-x-rail","-100","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10207","298","83","123","92","0.14","0.14","0.13","10","11","9","5","0","river-x-street","20","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10208","263","87","78","98","0.23","0.23","0.13","10","8","12","6","0","river-x-street","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10209","292","103","115","74","0.24","0.24","0.11","12","10","11","7","0","street-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10210","284","74","120","54","0.09","0.09","0","10","10","9","3","Plasma Shield Launcher","street-x-rail","-100","-120",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10211","315","101","130","84","0.11","0.11","0.08","10","10","9","3","0","rail-x-street","0","-20",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10212","288","69","155","64","0.15","0.14","0.05","11","11","10","4","0","rail-x-street","60","40",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10213","299","75","120","104","0.16","0.16","0.09","8","13","12","4","0","river-x-rail","140","0",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10214","319","105","111","103","0.18","0.18","0.13","9","12","10","4","0","street-x-street","-120","-140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10215","286","67","55","128","0.22","0.21","0.14","10","7","10","5","Plasma Attack Launcher","street-x-street","120","100",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10216","314","109","138","67","0.06","0.06","0.09","10","13","8","4","0","street-x-street","160","140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10217","315","110","73","96","0.17","0.17","0.07","11","8","8","5","Omni Attack Launcher","street-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10218","261","71","93","97","0.06","0.06","0.1","10","11","12","4","0","river-x-street","140","120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10219","301","82","96","123","0.14","0.14","0.08","11","10","13","4","0","river-x-river","-20","-40",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10220","304","27","167","110","0.13","0.13","0.07","5","15","12","4","0","street-x-street","-180","0",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10221","335","78","149","108","0.13","0.13","0.1","8","11","8","3","0","street-x-street","60","0",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10222","278","78","109","55","0.15","0.15","0.09","10","12","8","4","Metro Boost Launcher","rail-x-street","-40","-60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10223","265","89","125","51","0.17","0.16","0.04","10","14","7","5","0","rail-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10224","223","61","30","132","0.32","0.32","0.21","10","3","13","8","0","rail-x-street","20","0",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10225","222","53","86","83","0.21","0.21","0.23","7","10","9","7","0","river-x-street","140","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10226","275","78","102","95","0.15","0.14","0.05","10","10","13","4","0","street-x-river","80","60",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10227","263","125","84","54","0.3","0.29","0.19","13","7","6","7","0","rail-x-rail","-140","-160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10228","319","146","93","80","0.29","0.28","0.15","12","9","8","7","0","rail-x-street","20","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10229","333","50","161","122","0.18","0.17","0.09","8","13","11","4","0","river-x-street","20","0",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10230","293","83","114","96","0.19","0.18","0.08","9","12","12","5","0","street-x-rail","-120","-140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10231","338","85","51","202","0.2","0.19","0.08","10","7","12","5","0","rail-x-rail","-180","0",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10232","325","94","95","136","0.16","0.15","0.08","12","10","9","4","0","street-x-street","100","80",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10233","282","109","60","77","0.18","0.17","0.09","11","8","9","4","Omni Attack Launcher","rail-x-street","0","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10234","328","118","96","114","0.16","0.16","0.13","12","10","9","4","0","street-x-street","80","60",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10235","325","128","87","110","0.12","0.12","0.1","14","11","8","3","0","street-x-river","-120","0",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10236","298","80","78","140","0.19","0.18","0.07","11","7","15","5","0","rail-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10237","294","82","109","103","0.14","0.14","0.09","12","12","12","4","0","street-x-street","160","0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10238","271","57","140","74","0.08","0.08","0","8","13","10","3","0","street-x-street","40","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10239","287","130","104","53","0.2","0.2","0.13","12","11","8","7","0","rail-x-street","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10240","324","51","102","135","0.09","0.09","0.04","6","10","13","3","Terra Shield Launcher","river-x-street","-40","-60",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10241","297","54","110","97","0.19","0.18","0.08","7","11","9","5","Terra Boost Launcher","street-x-street","80","60",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10242","324","132","68","124","0.18","0.17","0.14","13","7","10","5","0","street-x-rail","160","140",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
